2026-02-12 12:57:02 | INFO     | strategy.momentum_scalp | Signal generated | side=BUY | strength=1.0 | regime=TREND | entry=67323.12 | sl=67249.11053571428 | tp=67471.13892857142
2026-02-12 14:10:02 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:10:12 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:10:23 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:10:23 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:10:23 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:10:33 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:10:43 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:10:52 | INFO     | __main__ | System metrics | iteration=780 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 14:10:53 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:10:53 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:10:54 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:10:54 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:10:54 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:11:04 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:11:14 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:11:25 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:11:25 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:11:25 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:11:35 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:11:45 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:11:54 | INFO     | __main__ | System metrics | iteration=840 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 14:11:55 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:11:55 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:11:56 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:11:56 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:11:56 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:12:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:12:16 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:12:27 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:12:27 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:12:27 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:12:37 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:12:47 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:12:56 | INFO     | __main__ | System metrics | iteration=900 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 14:12:57 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 14:12:58 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:12:58 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:12:58 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:12:58 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:12:58 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:13:08 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:13:18 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:13:29 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:13:29 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:13:29 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:13:39 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:13:50 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:13:59 | INFO     | __main__ | System metrics | iteration=960 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 14:14:00 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:14:00 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:14:00 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:14:00 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:14:00 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:14:10 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:14:20 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:14:31 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:14:31 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:14:31 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:14:41 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:14:52 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:15:01 | INFO     | __main__ | System metrics | iteration=1020 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 14:15:02 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:15:02 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:15:02 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:15:02 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:15:02 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:15:12 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:15:23 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:15:33 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:15:33 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:15:33 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:15:43 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:15:54 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:16:03 | INFO     | __main__ | System metrics | iteration=1080 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 14:16:04 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:16:04 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:16:04 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:16:04 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:16:04 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:16:14 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:16:25 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:16:35 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:16:35 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:16:35 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:16:45 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:16:56 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:17:05 | INFO     | __main__ | System metrics | iteration=1140 | positions=0 | daily_pnl=0.0 | total_pnl=0.0 | kill_switch=False
2026-02-12 14:17:06 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:17:06 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:17:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:17:06 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:17:06 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
2026-02-12 14:17:16 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:17:27 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:17:28 | INFO     | __main__ | Received signal 2 - initiating shutdown
2026-02-12 14:17:28 | INFO     | __main__ | ============================================================
2026-02-12 14:17:28 | INFO     | __main__ | Shutting down trading system
2026-02-12 14:17:28 | INFO     | __main__ | ============================================================
2026-02-12 14:17:28 | INFO     | __main__ | Saving final state...
2026-02-12 14:17:28 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:17:28 | INFO     | __main__ | Closing all positions on shutdown...
2026-02-12 14:17:28 | INFO     | __main__ | No open positions to close
2026-02-12 14:17:28 | INFO     | __main__ | Disconnecting from MT5...
2026-02-12 14:17:28 | INFO     | __main__ | ============================================================
2026-02-12 14:17:28 | INFO     | __main__ | ✓ Shutdown complete
2026-02-12 14:17:28 | INFO     | __main__ | ============================================================
2026-02-12 14:28:05 | INFO     | __main__ | ============================================================
2026-02-12 14:28:05 | INFO     | __main__ | Initializing Trading System
2026-02-12 14:28:05 | INFO     | __main__ | ============================================================
2026-02-12 14:28:05 | INFO     | __main__ | 1. Connecting to MT5...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Connected to MT5
2026-02-12 14:28:05 | INFO     | __main__ | 2. Loading symbols...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Loaded 2 symbols
2026-02-12 14:28:05 | INFO     | __main__ | 3. Initializing data engine...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Data engine ready
2026-02-12 14:28:05 | INFO     | __main__ | 4. Initializing risk engine...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Risk engine ready
2026-02-12 14:28:05 | INFO     | __main__ | 5. Initializing execution engine...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Execution engine ready
2026-02-12 14:28:05 | INFO     | __main__ | 6. Initializing trade journal...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Trade journal ready
2026-02-12 14:28:05 | INFO     | __main__ | 7. Initializing portfolio engine...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Portfolio engine ready
2026-02-12 14:28:05 | INFO     | __main__ | 8. Initializing state manager...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ State manager ready (env: live)
2026-02-12 14:28:05 | INFO     | __main__ | 7b. Initializing metrics tracker...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Metrics tracker ready
2026-02-12 14:28:05 | INFO     | __main__ | 7c. Initializing dashboard...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Dashboard ready
2026-02-12 14:28:05 | INFO     | __main__ | 8. Initializing strategies...
2026-02-12 14:28:05 | INFO     | __main__ | ✓ Strategies ready
2026-02-12 14:28:05 | INFO     | __main__ | 9. Checking for previous state...
2026-02-12 14:28:06 | INFO     | src.state.state_manager | Starting crash recovery
2026-02-12 14:28:06 | INFO     | src.state.state_manager | State loaded successfully | positions=0 | orders=0 | timestamp=2026-02-12T08:47:28.313179+00:00
2026-02-12 14:28:06 | INFO     | src.state.state_manager | State saved successfully | positions=0 | orders=0 | balance=4737.04 | equity=4737.04
2026-02-12 14:28:06 | INFO     | src.state.state_manager | Crash recovery complete | positions_reconciled=0 | orders_reconciled=0
2026-02-12 14:28:06 | INFO     | src.risk.risk_engine | Balance verification successful | reported=4737.04 | actual=4737.04
2026-02-12 14:28:06 | INFO     | __main__ | ✓ State restored
2026-02-12 14:28:06 | INFO     | __main__ | ============================================================
2026-02-12 14:28:06 | INFO     | __main__ | ✓ ALL SYSTEMS OPERATIONAL
2026-02-12 14:28:06 | INFO     | __main__ | ============================================================
2026-02-12 14:28:06 | INFO     | __main__ | Starting main trading loop...
2026-02-12 14:28:06 | INFO     | __main__ | Waiting for data: 0/10 1m bars for XAUUSD
2026-02-12 14:28:06 | INFO     | __main__ | Waiting for data: 0/10 1m bars for BTCUSD
2026-02-12 14:28:06 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 14:28:06 | INFO     | src.portfolio.portfolio_engine | Reconciliation successful - no discrepancies
